status;matchType;candidateCount;appKey;serie;set;abbr;kaartnr;kaartnaam;cmProductId;cmExpansionId;cmSetCode;cmSetName;cmNumber;cmName;cmRawName;price;foilTrendPrice;url
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|095|Zacian V;Sword & Shield;Crown Zenith;CRZ;095;Zacian V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|096|Zacian VSTAR;Sword & Shield;Crown Zenith;CRZ;096;Zacian VSTAR;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|097|Zamazenta;Sword & Shield;Crown Zenith;CRZ;097;Zamazenta;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|098|Zamazenta V;Sword & Shield;Crown Zenith;CRZ;098;Zamazenta V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|099|Zamazenta VSTAR;Sword & Shield;Crown Zenith;CRZ;099;Zamazenta VSTAR;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|100|Rayquaza V;Sword & Shield;Crown Zenith;CRZ;100;Rayquaza V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|101|Rayquaza VMAX;Sword & Shield;Crown Zenith;CRZ;101;Rayquaza VMAX;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|102|Rayquaza VMAX;Sword & Shield;Crown Zenith;CRZ;102;Rayquaza VMAX;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|103|Duraludon V;Sword & Shield;Crown Zenith;CRZ;103;Duraludon V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|104|Duraludon VMAX;Sword & Shield;Crown Zenith;CRZ;104;Duraludon VMAX;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|105|Radiant Eternatus;Sword & Shield;Crown Zenith;CRZ;105;Radiant Eternatus;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|106|Tauros;Sword & Shield;Crown Zenith;CRZ;106;Tauros;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|107|Ditto;Sword & Shield;Crown Zenith;CRZ;107;Ditto;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|108|Eevee V;Sword & Shield;Crown Zenith;CRZ;108;Eevee V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|109|Snorlax;Sword & Shield;Crown Zenith;CRZ;109;Snorlax;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|110|Starly;Sword & Shield;Crown Zenith;CRZ;110;Starly;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|111|Bidoof;Sword & Shield;Crown Zenith;CRZ;111;Bidoof;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|112|Chatot;Sword & Shield;Crown Zenith;CRZ;112;Chatot;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|113|Regigigas V;Sword & Shield;Crown Zenith;CRZ;113;Regigigas V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|114|Regigigas VSTAR;Sword & Shield;Crown Zenith;CRZ;114;Regigigas VSTAR;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|115|Shaymin;Sword & Shield;Crown Zenith;CRZ;115;Shaymin;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|116|Stoutland V;Sword & Shield;Crown Zenith;CRZ;116;Stoutland V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|117|Yungoos;Sword & Shield;Crown Zenith;CRZ;117;Yungoos;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|118|Gumshoos;Sword & Shield;Crown Zenith;CRZ;118;Gumshoos;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|119|Oranguru;Sword & Shield;Crown Zenith;CRZ;119;Oranguru;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|120|Greedent V;Sword & Shield;Crown Zenith;CRZ;120;Greedent V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|121|Wooloo;Sword & Shield;Crown Zenith;CRZ;121;Wooloo;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|122|Dubwool;Sword & Shield;Crown Zenith;CRZ;122;Dubwool;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|123|Bea;Sword & Shield;Crown Zenith;CRZ;123;Bea;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|124|Bede;Sword & Shield;Crown Zenith;CRZ;124;Bede;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|125|Crushing Hammer;Sword & Shield;Crown Zenith;CRZ;125;Crushing Hammer;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|126|Digging Duo;Sword & Shield;Crown Zenith;CRZ;126;Digging Duo;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|127|Energy Retrieval;Sword & Shield;Crown Zenith;CRZ;127;Energy Retrieval;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|128|Energy Search;Sword & Shield;Crown Zenith;CRZ;128;Energy Search;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|129|Energy Switch;Sword & Shield;Crown Zenith;CRZ;129;Energy Switch;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|130|Friends in Hisui;Sword & Shield;Crown Zenith;CRZ;130;Friends in Hisui;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|131|Friends in Sinnoh;Sword & Shield;Crown Zenith;CRZ;131;Friends in Sinnoh;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|132|Great Ball;Sword & Shield;Crown Zenith;CRZ;132;Great Ball;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|133|Hop;Sword & Shield;Crown Zenith;CRZ;133;Hop;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|134|Leon;Sword & Shield;Crown Zenith;CRZ;134;Leon;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|135|Lost Vacuum;Sword & Shield;Crown Zenith;CRZ;135;Lost Vacuum;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|136|Nessa;Sword & Shield;Crown Zenith;CRZ;136;Nessa;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|137|Poké Ball;Sword & Shield;Crown Zenith;CRZ;137;Poké Ball;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|138|Pokémon Catcher;Sword & Shield;Crown Zenith;CRZ;138;Pokémon Catcher;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|139|Potion;Sword & Shield;Crown Zenith;CRZ;139;Potion;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|140|Raihan;Sword & Shield;Crown Zenith;CRZ;140;Raihan;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|141|Rare Candy;Sword & Shield;Crown Zenith;CRZ;141;Rare Candy;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|142|Rescue Carrier;Sword & Shield;Crown Zenith;CRZ;142;Rescue Carrier;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|143|Sky Seal Stone;Sword & Shield;Crown Zenith;CRZ;143;Sky Seal Stone;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|144|Switch;Sword & Shield;Crown Zenith;CRZ;144;Switch;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|145|Trekking Shoes;Sword & Shield;Crown Zenith;CRZ;145;Trekking Shoes;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|146|Ultra Ball;Sword & Shield;Crown Zenith;CRZ;146;Ultra Ball;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|147|Elesa's Sparkle;Sword & Shield;Crown Zenith;CRZ;147;Elesa's Sparkle;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|148|Friends in Hisui;Sword & Shield;Crown Zenith;CRZ;148;Friends in Hisui;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|149|Friends in Sinnoh;Sword & Shield;Crown Zenith;CRZ;149;Friends in Sinnoh;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|150|Professor's Research;Sword & Shield;Crown Zenith;CRZ;150;Professor's Research;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|151|Volo;Sword & Shield;Crown Zenith;CRZ;151;Volo;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|152|Grass Energy;Sword & Shield;Crown Zenith;CRZ;152;Grass Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|153|Fire Energy;Sword & Shield;Crown Zenith;CRZ;153;Fire Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|154|Water Energy;Sword & Shield;Crown Zenith;CRZ;154;Water Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|155|Lightning Energy;Sword & Shield;Crown Zenith;CRZ;155;Lightning Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|156|Psychic Energy;Sword & Shield;Crown Zenith;CRZ;156;Psychic Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|157|Fighting Energy;Sword & Shield;Crown Zenith;CRZ;157;Fighting Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|158|Darkness Energy;Sword & Shield;Crown Zenith;CRZ;158;Darkness Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|159|Metal Energy;Sword & Shield;Crown Zenith;CRZ;159;Metal Energy;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Crown Zenith|CRZ|160|Pikachu;Sword & Shield;Crown Zenith;CRZ;160;Pikachu;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG01|Braixen;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG01;Braixen;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG02|Milotic;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG02;Milotic;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG03|Flaaffy;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG03;Flaaffy;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG04|Jynx;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG04;Jynx;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG05|Gardevoir;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG05;Gardevoir;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG06|Malamar;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG06;Malamar;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG07|Rockruff;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG07;Rockruff;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG08|Passimian;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG08;Passimian;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG09|Druddigon;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG09;Druddigon;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG10|Smeargle;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG10;Smeargle;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG11|Altaria;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG11;Altaria;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG12|Kricketune V;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG12;Kricketune V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG13|Serperior V;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG13;Serperior V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG14|Blaziken V;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG14;Blaziken V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG15|Blaziken VMAX;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG15;Blaziken VMAX;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG16|Zeraora V;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG16;Zeraora V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG17|Mawile V;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG17;Mawile V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG18|Corviknight V;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG18;Corviknight V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG19|Corviknight VMAX;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG19;Corviknight VMAX;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG20|Rayquaza VMAX;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG20;Rayquaza VMAX;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG21|Duraludon VMAX;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG21;Duraludon VMAX;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG22|Blissey V;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG22;Blissey V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG23|Friends in Galar;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG23;Friends in Galar;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG24|Gordie;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG24;Gordie;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG25|Judge;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG25;Judge;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG26|Professor Burnet;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG26;Professor Burnet;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG27|Raihan;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG27;Raihan;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG28|Sordward & Shielbert;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG28;Sordward & Shielbert;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG29|Rayquaza VMAX;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG29;Rayquaza VMAX;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest Trainer Gallery|SIT|TG30|Duraludon VMAX;Sword & Shield;Silver Tempest Trainer Gallery;SIT;TG30;Duraludon VMAX;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|001|Venonat;Sword & Shield;Silver Tempest;SIT;001;Venonat;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|002|Venomoth;Sword & Shield;Silver Tempest;SIT;002;Venomoth;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|003|Spinarak;Sword & Shield;Silver Tempest;SIT;003;Spinarak;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|004|Ariados;Sword & Shield;Silver Tempest;SIT;004;Ariados;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|005|Sunkern;Sword & Shield;Silver Tempest;SIT;005;Sunkern;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|006|Sunflora;Sword & Shield;Silver Tempest;SIT;006;Sunflora;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|007|Serperior V;Sword & Shield;Silver Tempest;SIT;007;Serperior V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|008|Serperior VSTAR;Sword & Shield;Silver Tempest;SIT;008;Serperior VSTAR;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|009|Petilil;Sword & Shield;Silver Tempest;SIT;009;Petilil;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|010|Hisuian Lilligant;Sword & Shield;Silver Tempest;SIT;010;Hisuian Lilligant;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|011|Foongus;Sword & Shield;Silver Tempest;SIT;011;Foongus;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|012|Amoonguss;Sword & Shield;Silver Tempest;SIT;012;Amoonguss;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|013|Durant;Sword & Shield;Silver Tempest;SIT;013;Durant;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|014|Virizion;Sword & Shield;Silver Tempest;SIT;014;Virizion;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|015|Chesnaught V;Sword & Shield;Silver Tempest;SIT;015;Chesnaught V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|016|Radiant Tsareena;Sword & Shield;Silver Tempest;SIT;016;Radiant Tsareena;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|017|Vulpix;Sword & Shield;Silver Tempest;SIT;017;Vulpix;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|018|Ninetales;Sword & Shield;Silver Tempest;SIT;018;Ninetales;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|019|Growlithe;Sword & Shield;Silver Tempest;SIT;019;Growlithe;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|020|Arcanine;Sword & Shield;Silver Tempest;SIT;020;Arcanine;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|021|Ponyta;Sword & Shield;Silver Tempest;SIT;021;Ponyta;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|022|Rapidash;Sword & Shield;Silver Tempest;SIT;022;Rapidash;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|023|Victini;Sword & Shield;Silver Tempest;SIT;023;Victini;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|024|Reshiram V;Sword & Shield;Silver Tempest;SIT;024;Reshiram V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|025|Fennekin;Sword & Shield;Silver Tempest;SIT;025;Fennekin;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|026|Braixen;Sword & Shield;Silver Tempest;SIT;026;Braixen;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|027|Delphox;Sword & Shield;Silver Tempest;SIT;027;Delphox;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|028|Fletchinder;Sword & Shield;Silver Tempest;SIT;028;Fletchinder;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|029|Talonflame;Sword & Shield;Silver Tempest;SIT;029;Talonflame;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|030|Litten;Sword & Shield;Silver Tempest;SIT;030;Litten;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|031|Torracat;Sword & Shield;Silver Tempest;SIT;031;Torracat;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|032|Incineroar;Sword & Shield;Silver Tempest;SIT;032;Incineroar;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|033|Alolan Vulpix V;Sword & Shield;Silver Tempest;SIT;033;Alolan Vulpix V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|034|Alolan Vulpix VSTAR;Sword & Shield;Silver Tempest;SIT;034;Alolan Vulpix VSTAR;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|035|Omastar V;Sword & Shield;Silver Tempest;SIT;035;Omastar V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|036|Articuno;Sword & Shield;Silver Tempest;SIT;036;Articuno;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|037|Wailmer;Sword & Shield;Silver Tempest;SIT;037;Wailmer;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|038|Wailord;Sword & Shield;Silver Tempest;SIT;038;Wailord;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|039|Feebas;Sword & Shield;Silver Tempest;SIT;039;Feebas;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|040|Milotic;Sword & Shield;Silver Tempest;SIT;040;Milotic;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|041|Snorunt;Sword & Shield;Silver Tempest;SIT;041;Snorunt;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|042|Glalie;Sword & Shield;Silver Tempest;SIT;042;Glalie;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|043|Froslass;Sword & Shield;Silver Tempest;SIT;043;Froslass;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|044|Relicanth;Sword & Shield;Silver Tempest;SIT;044;Relicanth;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|045|Phione;Sword & Shield;Silver Tempest;SIT;045;Phione;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|046|Keldeo;Sword & Shield;Silver Tempest;SIT;046;Keldeo;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|047|Dewpider;Sword & Shield;Silver Tempest;SIT;047;Dewpider;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|048|Araquanid;Sword & Shield;Silver Tempest;SIT;048;Araquanid;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|049|Pikachu;Sword & Shield;Silver Tempest;SIT;049;Pikachu;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|050|Raichu;Sword & Shield;Silver Tempest;SIT;050;Raichu;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|051|Chinchou;Sword & Shield;Silver Tempest;SIT;051;Chinchou;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|052|Lanturn;Sword & Shield;Silver Tempest;SIT;052;Lanturn;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|053|Rotom;Sword & Shield;Silver Tempest;SIT;053;Rotom;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|054|Emolga;Sword & Shield;Silver Tempest;SIT;054;Emolga;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|055|Stunfisk;Sword & Shield;Silver Tempest;SIT;055;Stunfisk;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|056|Zeraora;Sword & Shield;Silver Tempest;SIT;056;Zeraora;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|057|Regieleki V;Sword & Shield;Silver Tempest;SIT;057;Regieleki V;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|058|Regieleki VMAX;Sword & Shield;Silver Tempest;SIT;058;Regieleki VMAX;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|059|Radiant Alakazam;Sword & Shield;Silver Tempest;SIT;059;Radiant Alakazam;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|060|Drowzee;Sword & Shield;Silver Tempest;SIT;060;Drowzee;;;;;;;;;;
niet gekoppeld;unmatched;0;Sword & Shield|Silver Tempest|SIT|061|Hypno;Sword & Shield;Silver Tempest;SIT;061;Hypno;;;;;;;;;;
